Time	Open	High	Low	Close	Volume
2010-07-11 00:00:00	18.019	18.142	17.852	18.011	55
2010-07-12 00:00:00	18.06	18.231	17.629	17.777	577
2010-07-13 00:00:00	17.864	18.332	17.681	18.211	579
2010-07-14 00:00:00	18.248	18.467	17.929	18.227	576
2010-07-15 00:00:00	18.298	18.508	18.03	18.281	563
2010-07-16 00:00:00	18.301	18.381	17.582	17.784	530
2010-07-18 00:00:00	17.749	17.905	17.596	17.776	58
2010-07-19 00:00:00	17.809	17.898	17.331	17.544	588
2010-07-20 00:00:00	17.56	17.767	17.282	17.741	582
2010-07-21 00:00:00	17.758	17.89	17.396	17.606	562
2010-07-22 00:00:00	17.615	18.163	17.435	18.112	572
2010-07-23 00:00:00	18.05	18.297	17.867	18.031	525
2010-07-25 00:00:00	18.033	18.154	17.907	18.121	50
2010-07-26 00:00:00	18.143	18.261	17.818	17.983	579
2010-07-27 00:00:00	18.143	18.251	17.399	17.646	587
2010-07-28 00:00:00	17.648	17.764	17.192	17.496	567
2010-07-29 00:00:00	17.525	17.703	17.294	17.473	574
2010-07-30 00:00:00	17.551	18.097	17.348	17.966	532
2010-08-01 00:00:00	17.889	18.059	17.773	17.906	51
2010-08-02 00:00:00	17.973	18.515	17.87	18.343	588
2010-08-03 00:00:00	18.378	18.591	18.109	18.443	563
2010-08-04 00:00:00	18.439	18.718	18.042	18.197	584
2010-08-05 00:00:00	18.319	18.461	18.036	18.302	568
2010-08-06 00:00:00	18.317	18.598	18.124	18.429	509
2010-08-08 00:00:00	18.369	18.49	18.201	18.317	57
2010-08-09 00:00:00	18.408	18.571	18.066	18.309	563
2010-08-10 00:00:00	18.343	18.419	17.827	18.202	587
2010-08-11 00:00:00	18.29	18.366	17.654	17.91	584
2010-08-12 00:00:00	17.92	18.143	17.652	18.03	583
2010-08-13 00:00:00	18.079	18.211	17.788	18.044	512
2010-08-15 00:00:00	18.049	18.175	17.914	18.022	54
2010-08-16 00:00:00	18.134	18.46	17.966	18.239	581
2010-08-17 00:00:00	18.353	18.619	18.156	18.473	579
2010-08-18 00:00:00	18.479	18.573	17.998	18.415	586
2010-08-19 00:00:00	18.442	18.563	18.056	18.293	555
2010-08-20 00:00:00	18.24	18.376	17.682	17.941	509
2010-08-22 00:00:00	17.933	18.021	17.804	17.912	56
2010-08-23 00:00:00	17.908	18.087	17.728	17.858	571
2010-08-24 00:00:00	17.903	18.483	17.573	18.275	578
2010-08-25 00:00:00	18.321	19.025	18.164	18.854	585
2010-08-26 00:00:00	18.943	19.145	18.707	18.826	592
2010-08-27 00:00:00	18.891	19.305	18.698	18.936	498
2010-08-29 00:00:00	19.009	19.183	18.859	18.99	51
2010-08-30 00:00:00	19.096	19.206	18.81	18.978	560
2010-08-31 00:00:00	18.989	19.442	18.649	19.236	599
2010-09-01 00:00:00	19.298	19.494	19.096	19.33	581
2010-09-02 00:00:00	19.35	19.705	19.115	19.51	552
2010-09-03 00:00:00	19.563	19.955	19.339	19.804	523
2010-09-05 00:00:00	19.829	19.893	19.639	19.748	49
2010-09-06 00:00:00	19.795	19.994	19.581	19.775	505
2010-09-07 00:00:00	19.776	19.989	19.389	19.823	592
2010-09-08 00:00:00	19.855	20.113	19.641	19.908	588
2010-09-09 00:00:00	19.905	20.028	19.494	19.681	613
2010-09-10 00:00:00	19.688	20.033	19.481	19.714	550
2010-09-12 00:00:00	19.733	19.876	19.627	19.781	53
2010-09-13 00:00:00	19.787	20.195	19.671	20.015	611
2010-09-14 00:00:00	20.049	20.567	19.925	20.441	612
2010-09-15 00:00:00	20.438	20.661	20.175	20.557	623
2010-09-16 00:00:00	20.559	20.835	20.253	20.678	621
2010-09-17 00:00:00	20.701	21.007	20.433	20.613	551
2010-09-19 00:00:00	20.675	20.81	20.513	20.717	62
2010-09-20 00:00:00	20.73	20.971	20.488	20.713	618
2010-09-21 00:00:00	20.723	21.032	20.343	20.896	625
2010-09-22 00:00:00	20.909	21.201	20.685	21.005	625
2010-09-23 00:00:00	21.156	21.242	20.716	21.117	619
2010-09-24 00:00:00	21.104	21.477	20.923	21.358	548
2010-09-26 00:00:00	21.363	21.467	21.257	21.423	57
2010-09-27 00:00:00	21.446	21.628	21.073	21.132	620
2010-09-28 00:00:00	21.268	21.798	20.906	21.715	613
2010-09-29 00:00:00	21.706	21.976	21.498	21.859	621
2010-09-30 00:00:00	21.86	22.08	21.424	21.594	619
2010-10-01 00:00:00	21.705	22.17	21.571	22.069	547
2010-10-03 00:00:00	22.052	22.225	21.852	22.103	62
2010-10-04 00:00:00	22.1	22.179	21.652	21.779	614
2010-10-05 00:00:00	21.858	22.894	21.642	22.797	618
2010-10-06 00:00:00	22.79	23.19	22.602	23.037	627
2010-10-07 00:00:00	23.104	23.5	22.294	22.581	632
2010-10-08 00:00:00	22.576	23.294	22.148	23.111	559
2010-10-10 00:00:00	23.146	23.608	23.02	23.574	64
2010-10-11 00:00:00	23.483	23.61	22.902	23.209	632
2010-10-12 00:00:00	23.236	23.462	22.771	23.265	626
2010-10-13 00:00:00	23.294	24.141	23.197	23.932	620
2010-10-14 00:00:00	24.125	24.885	23.944	24.637	643
2010-10-15 00:00:00	24.625	24.817	23.957	24.163	571
2010-10-17 00:00:00	24.248	24.307	23.958	24.025	59
2010-10-18 00:00:00	23.919	24.504	23.563	24.278	635
2010-10-19 00:00:00	24.35	24.464	23.122	23.281	635
2010-10-20 00:00:00	23.366	24.065	23.138	23.958	635
2010-10-21 00:00:00	23.863	24.018	22.87	23.115	642
2010-10-22 00:00:00	23.171	23.385	22.656	23.185	567
2010-10-24 00:00:00	23.193	23.432	23.054	23.35	58
2010-10-25 00:00:00	23.368	23.867	23.258	23.577	620
2010-10-26 00:00:00	23.582	24.198	23.042	24.033	631
2010-10-27 00:00:00	24.054	24.156	23.183	23.627	629
2010-10-28 00:00:00	23.68	24.032	23.332	23.909	631
2010-10-29 00:00:00	23.917	24.756	23.601	24.603	571
2010-10-31 00:00:00	24.618	24.985	24.472	24.882	57
2010-11-01 00:00:00	24.825	25.07	24.364	24.683	751
2010-11-02 00:00:00	24.698	24.933	24.485	24.87	645
2010-11-03 00:00:00	24.725	25.039	23.835	24.827	913
2010-11-04 00:00:00	24.809	26.392	24.683	26.112	666
2010-11-05 00:00:00	26.05	26.886	25.729	26.689	704
2010-11-07 00:00:00	26.673	26.898	26.534	26.777	36
2010-11-08 00:00:00	26.918	27.734	26.348	27.56	602
2010-11-09 00:00:00	27.488	29.272	26.344	27.277	648
2010-11-10 00:00:00	27.181	28.18	26.396	27.195	991
2010-11-11 00:00:00	27.127	27.833	26.805	27.339	466
2010-11-12 00:00:00	27.339	27.339	25.773	25.884	777
2010-11-15 00:00:00	26.148	26.279	25.403	25.493	400
2010-11-16 00:00:00	25.498	25.834	25.158	25.208	626
2011-01-20 00:00:00	28.248	28.258	27.397	27.478	36
2011-01-25 00:00:00	26.867	26.928	26.567	26.898	377
2011-01-26 00:00:00	26.918	27.208	26.837	27.208	36
2011-01-27 00:00:00	26.877	26.998	26.787	26.937	54
2011-01-28 00:00:00	26.768	28.038	26.627	27.957	486
2011-01-31 00:00:00	28.377	28.428	28.327	28.338	12
2011-02-03 00:00:00	28.258	28.998	27.977	28.908	560
2011-02-04 00:00:00	28.888	29.298	28.757	29.117	359
2011-02-08 00:00:00	29.568	30.298	29.268	30.267	468
2011-02-09 00:00:00	30.377	30.508	30.367	30.467	10
2011-02-14 00:00:00	30.548	30.658	30.487	30.518	45
2011-02-17 00:00:00	30.857	31.638	30.847	31.638	255
2011-02-18 00:00:00	32.437	32.458	32.327	32.328	6
2011-02-21 00:00:00	33.627	33.678	33.617	33.668	3
2011-02-22 00:00:00	33.037	33.428	32.407	33.168	333
2011-02-23 00:00:00	33.308	33.428	32.978	33.428	129
2011-02-25 00:00:00	32.907	33.108	32.527	33.037	466
2011-02-28 00:00:00	33.817	33.878	33.027	33.838	4
2011-03-01 00:00:00	34.228	34.428	34.177	34.258	87
2011-03-03 00:00:00	34.334	34.584	34.033	34.044	96
2011-03-04 00:00:00	34.914	35.324	34.873	35.263	148
2011-03-07 00:00:00	36.254	36.624	36.123	36.294	110
2011-03-08 00:00:00	36.013	36.537	35.599	36.025	2
2011-03-09 00:00:00	35.987	36.427	35.617	36.075	484
2011-03-10 00:00:00	35.914	36.177	34.661	35.328	372
2011-03-11 00:00:00	35.326	36.162	34.047	35.854	448
2011-03-13 00:00:00	36.446	36.485	35.822	36.184	20
2011-03-14 00:00:00	36.158	36.426	35.491	35.826	176
2011-03-15 00:00:00	35.826	35.841	33.56	34.228	542
2011-03-16 00:00:00	34.334	35.058	33.731	33.874	118
2011-03-17 00:00:00	33.92	34.644	33.641	34.433	455
2011-03-18 00:00:00	34.437	35.396	34.437	35.212	36
2011-03-20 00:00:00	35.616	35.762	35.345	35.644	8
2011-03-21 00:00:00	35.646	36.189	35.593	36.087	185
2011-03-22 00:00:00	36.233	36.449	35.746	36.321	55
2011-03-23 00:00:00	36.333	37.377	36.134	37.306	46
2011-03-24 00:00:00	37.243	38.149	36.833	37.364	112
2011-03-25 00:00:00	37.565	37.762	36.853	37.291	1211
2011-03-27 00:00:00	37.231	37.361	37.016	37.113	86
2011-03-28 00:00:00	37.084	37.304	36.406	37.093	950
2011-03-29 00:00:00	37.094	37.184	36.503	37.013	889
2011-03-30 00:00:00	37.093	37.733	36.864	37.344	759
2011-03-31 00:00:00	37.373	37.934	37.333	37.624	643
2011-04-01 00:00:00	37.713	37.834	37.053	37.757	849
2011-04-03 00:00:00	37.782	38.004	37.738	37.974	66
2011-04-04 00:00:00	37.973	38.724	37.903	38.623	592
2011-04-05 00:00:00	38.616	39.284	38.043	39.107	870
2011-04-06 00:00:00	39.124	39.754	39.07	39.463	966
2011-04-07 00:00:00	39.404	39.674	39.193	39.536	705
2011-04-08 00:00:00	39.536	40.932	39.483	40.921	852
2011-04-10 00:00:00	40.986	41.204	40.881	41.174	334
2011-04-11 00:00:00	41.184	41.934	39.746	40.343	8918
2011-04-12 00:00:00	40.344	40.864	39.703	40.047	12689
2011-04-13 00:00:00	40.046	40.734	40.033	40.507	11239
2011-04-14 00:00:00	40.507	42.402	40.423	42.224	8876
2011-04-15 00:00:00	42.234	42.964	41.792	42.947	1739
2011-04-17 00:00:00	42.983	43.274	42.978	43.224	969
2011-04-18 00:00:00	43.234	43.534	42.173	43.213	1565
2011-04-19 00:00:00	43.183	44.154	42.733	43.992	1288
2011-04-20 00:00:00	43.923	45.384	43.85	45.074	1851
2011-04-21 00:00:00	45.073	46.674	45.063	46.562	6136
2011-04-22 00:00:00	46.492	47.642	46.141	47.551	185
2011-04-24 00:00:00	46.646	47.754	46.646	47.703	25
2011-04-25 00:00:00	47.704	49.774	45.634	46.384	2454
2011-04-26 00:00:00	46.504	46.744	44.592	46.021	13742
2011-04-27 00:00:00	46.027	48.744	44.85	48.144	3810
2011-04-28 00:00:00	47.924	49.524	47.253	48.313	2853
2011-04-29 00:00:00	48.383	49.193	47.481	47.836	1470
2011-05-01 00:00:00	47.422	48.119	42.116	43.653	1893
2011-05-02 00:00:00	43.654	47.354	43.178	44.724	10476
2011-05-03 00:00:00	44.733	45.564	40.465	41.144	6366
2011-05-04 00:00:00	41.144	42.304	38.923	39.013	16322
2011-05-05 00:00:00	39.013	39.557	34.25	34.287	11081
2011-05-06 00:00:00	34.282	36.424	33.053	35.586	17823
2011-05-08 00:00:00	35.652	36.017	35.181	35.817	2560
2011-05-09 00:00:00	35.816	37.964	35.603	37.734	23883
2011-05-10 00:00:00	37.734	38.823	37.291	38.604	10688
2011-05-11 00:00:00	38.604	39.484	35.022	35.602	15698
2011-05-12 00:00:00	35.602	35.907	32.313	34.892	17221
2011-05-13 00:00:00	34.892	36.455	33.934	35.372	6188
2011-05-15 00:00:00	34.997	35.392	34.922	35.132	1599
2011-05-16 00:00:00	35.132	35.357	33.496	33.876	8036
2011-05-17 00:00:00	33.881	34.374	32.984	34.076	4850
2011-05-18 00:00:00	34.076	35.543	34.013	35.278	4458
2011-05-19 00:00:00	35.278	35.759	34.546	35.16	4832
2011-05-20 00:00:00	35.153	35.577	34.221	35.041	1478
2011-05-22 00:00:00	35.022	35.413	34.986	35.389	1036
2011-05-23 00:00:00	35.389	35.389	34.37	35.109	2527
2011-05-24 00:00:00	35.187	36.71	34.894	36.667	4298
2011-05-25 00:00:00	36.667	37.974	36.251	37.826	2824
2011-05-26 00:00:00	37.824	38.838	36.273	37.444	10316
2011-05-27 00:00:00	37.439	38.193	37.384	37.957	5228
2011-05-29 00:00:00	37.977	38.248	37.886	38.222	519
2011-05-30 00:00:00	38.201	38.375	37.782	38.232	8916
2011-05-31 00:00:00	38.232	38.757	37.945	38.448	1595
2011-06-01 00:00:00	38.453	38.453	36.371	37.068	1910
2011-06-02 00:00:00	37.071	37.413	35.579	36.227	2108
2011-06-03 00:00:00	36.228	36.431	35.094	36.221	2262
2011-06-05 00:00:00	36.165	36.486	36.095	36.473	81
2011-06-06 00:00:00	36.473	37.275	36.352	36.805	2074
2011-06-07 00:00:00	36.805	37.494	36.46	37.114	1802
2011-06-08 00:00:00	37.114	37.132	36.058	36.713	2095
2011-06-09 00:00:00	36.724	37.671	36.554	37.596	1244
2011-06-10 00:00:00	37.599	37.844	36.073	36.143	1926
2011-06-12 00:00:00	36.172	36.172	35.658	36.043	87
2011-06-13 00:00:00	36.033	36.289	34.542	34.938	2297
2011-06-14 00:00:00	34.937	35.59	34.407	35.457	2662
2011-06-15 00:00:00	35.463	35.954	34.798	35.587	2302
2011-06-16 00:00:00	35.583	35.77	35.154	35.555	1833
2011-06-17 00:00:00	35.555	35.895	34.91	35.853	1851
2011-06-19 00:00:00	35.96	36.128	35.932	35.953	18
2011-06-20 00:00:00	35.952	36.126	35.251	35.884	2040
2011-06-21 00:00:00	35.882	36.551	35.67	36.387	2229
2011-06-22 00:00:00	36.387	36.754	35.88	36.293	2034
2011-06-23 00:00:00	36.293	36.334	34.67	35.307	3164
2011-06-24 00:00:00	35.312	35.367	34.133	34.294	2325
2011-06-26 00:00:00	34.21	34.255	33.843	34.13	64
2011-06-27 00:00:00	34.127	34.147	33.357	33.777	1965
2011-06-28 00:00:00	33.774	34.114	33.518	33.837	1691
2011-06-29 00:00:00	33.843	34.913	33.825	34.842	1428
2011-06-30 00:00:00	34.822	35.114	34.433	34.732	1704
2011-07-01 00:00:00	34.733	34.755	33.448	33.851	1567
2011-07-03 00:00:00	33.85	34.146	33.752	34.096	14
2011-07-04 00:00:00	34.107	34.169	33.877	34.073	674
2011-07-05 00:00:00	34.102	35.656	33.843	35.354	1508
2011-07-06 00:00:00	35.353	36.243	35.042	35.922	1829
2011-07-07 00:00:00	35.92	36.614	35.685	36.408	1789
2011-07-08 00:00:00	36.408	36.841	35.983	36.69	1564
2011-07-10 00:00:00	36.622	36.723	36.549	36.638	32
2011-07-11 00:00:00	36.645	36.914	35.513	35.797	1944
2011-07-12 00:00:00	35.863	36.414	34.785	36.228	2083
2011-07-13 00:00:00	36.228	38.504	36.023	38.483	2316
2011-07-14 00:00:00	38.482	39.354	37.973	38.352	2875
2011-07-15 00:00:00	38.352	39.281	37.859	39.276	2191
2011-07-17 00:00:00	39.295	39.748	39.192	39.724	97
2011-07-18 00:00:00	39.714	40.696	39.573	40.543	2232
2011-07-19 00:00:00	40.538	40.845	38.584	39.224	2249
2011-07-20 00:00:00	39.225	40.19	38.193	39.893	2554
2011-07-21 00:00:00	39.894	40.338	38.823	39.348	2873
2011-07-22 00:00:00	39.348	40.265	38.849	40.063	2089
2011-07-24 00:00:00	40.346	40.576	40.25	40.409	190
2011-07-25 00:00:00	40.405	41.054	39.843	40.317	2472
2011-07-26 00:00:00	40.317	40.944	39.989	40.808	2217
2011-07-27 00:00:00	40.793	41.432	40.087	40.273	2326
2011-07-28 00:00:00	40.275	40.558	39.31	39.682	2132
2011-07-29 00:00:00	39.679	40.372	39.304	39.867	1934
2011-07-31 00:00:00	39.35	39.745	39.244	39.727	70
2011-08-01 00:00:00	39.735	40.03	39.02	39.263	2126
2011-08-02 00:00:00	39.3	40.845	39.263	40.592	2037
2011-08-03 00:00:00	40.591	42.014	40.543	41.617	2392
2011-08-04 00:00:00	41.622	42.243	38.459	38.938	3238
2011-08-05 00:00:00	38.938	39.813	37.512	38.327	2581
2011-08-07 00:00:00	38.881	39.224	38.28	39.18	151
2011-08-08 00:00:00	39.183	40.372	38.487	39.204	2946
2011-08-09 00:00:00	39.205	39.603	36.982	38.463	3114
2011-08-10 00:00:00	38.46	39.797	37.602	39.402	2143
2011-08-11 00:00:00	39.442	39.583	37.931	38.695	2431
2011-08-12 00:00:00	38.687	39.178	38.17	39.055	1638
2011-08-14 00:00:00	38.986	39.218	38.863	38.93	51
2011-08-15 00:00:00	38.934	39.946	38.687	39.697	1377
2011-08-16 00:00:00	39.724	40.128	39.268	39.893	1388
2011-08-17 00:00:00	39.894	40.574	39.722	40.173	1543
2011-08-18 00:00:00	40.173	40.899	40.034	40.525	1291
2011-08-19 00:00:00	40.529	42.887	40.529	42.877	2229
2011-08-21 00:00:00	43.393	43.902	43.176	43.613	137
2011-08-22 00:00:00	43.613	44.184	42.464	43.823	2405
2011-08-23 00:00:00	43.824	43.923	41.479	42.17	2518
2011-08-24 00:00:00	42.187	42.425	39.054	39.635	1801
2011-08-25 00:00:00	39.647	41.16	38.733	40.828	1872
2011-08-26 00:00:00	40.793	41.464	40.089	41.317	1558
2011-08-28 00:00:00	41.626	41.737	41.224	41.277	113
2011-08-29 00:00:00	41.279	41.36	40.279	40.842	1044
2011-08-30 00:00:00	40.85	41.648	40.395	41.267	1000
2011-08-31 00:00:00	41.273	42.014	41.072	41.557	1082
2011-09-01 00:00:00	41.64	41.813	41.194	41.562	718
2011-09-02 00:00:00	41.523	43.353	41.471	43.229	999
2011-09-04 00:00:00	43.181	43.214	43.124	43.17	3
2011-09-05 00:00:00	43.08	43.312	42.318	42.984	618
2011-09-06 00:00:00	42.983	43.243	41.522	42.137	1765
2011-09-07 00:00:00	42.123	42.203	40.4	41.397	1466
2011-09-08 00:00:00	41.413	42.642	41.378	42.3	1271
2011-09-09 00:00:00	42.304	42.688	41.174	41.447	1439
2011-09-11 00:00:00	41.133	41.435	41.068	41.423	17
2011-09-12 00:00:00	41.452	41.465	39.678	40.554	1580
2011-09-13 00:00:00	40.554	41.277	40.01	41.053	1460
2011-09-14 00:00:00	41.053	41.309	40.25	40.718	1482
2011-09-15 00:00:00	40.675	40.749	39.31	39.773	1456
2011-09-16 00:00:00	39.642	40.894	39.377	40.667	1312
2011-09-18 00:00:00	40.654	40.742	40.569	40.632	11
2011-09-19 00:00:00	40.685	40.734	38.96	39.569	1433
2011-09-20 00:00:00	39.6	40.285	39.157	39.769	1214
2011-09-21 00:00:00	39.76	40.68	39.362	39.735	1446
2011-09-22 00:00:00	39.708	39.758	35.473	36.228	2086
2011-09-23 00:00:00	36.317	36.608	29.788	31.098	2450
2011-09-25 00:00:00	30.441	30.843	28.907	30.545	200
2011-09-26 00:00:00	30.545	30.904	26.027	30.283	2735
2011-09-27 00:00:00	30.287	33.509	30.187	31.719	2175
2011-09-28 00:00:00	31.708	32.823	29.134	29.163	2034
2011-09-29 00:00:00	29.15	31.484	29.055	30.757	2033
2011-09-30 00:00:00	30.759	31.274	29.629	29.845	1586
2011-10-02 00:00:00	29.82	30.562	29.621	30.38	56
2011-10-03 00:00:00	30.374	31.387	30.024	30.747	1401
2011-10-04 00:00:00	30.713	31.303	28.639	30.144	1849
2011-10-05 00:00:00	30.102	30.628	28.413	30.399	1730
2011-10-06 00:00:00	30.254	32.194	30.228	31.909	1471
2011-10-07 00:00:00	31.89	32.814	30.693	31.128	1297
2011-10-09 00:00:00	31.24	31.732	31.147	31.659	21
2011-10-10 00:00:00	31.71	32.324	31.471	32.138	1589
2011-10-11 00:00:00	32.088	32.533	31.333	32.025	1404
2011-10-12 00:00:00	31.98	33.036	31.84	32.638	1408
2011-10-13 00:00:00	32.634	32.765	31.444	31.755	1292
2011-10-14 00:00:00	31.754	32.534	31.249	32.159	1334
2011-10-16 00:00:00	32.261	32.338	32.124	32.258	16
2011-10-17 00:00:00	32.227	32.644	31.468	31.879	1304
2011-10-18 00:00:00	31.879	32.325	30.375	31.874	1493
2011-10-19 00:00:00	31.884	32.12	30.902	31.135	1452
2011-10-20 00:00:00	31.138	31.35	29.934	30.313	1585
2011-10-21 00:00:00	30.367	31.504	30.268	31.356	1261
2011-10-23 00:00:00	31.295	31.482	31.272	31.459	37
2011-10-24 00:00:00	31.456	32.025	31.2	31.637	1122
2011-10-25 00:00:00	31.623	33.365	31.342	32.983	1169
2011-10-26 00:00:00	32.994	33.929	32.945	33.403	1269
2011-10-27 00:00:00	33.465	35.359	33.142	35.172	1151
2011-10-28 00:00:00	35.338	35.655	34.711	35.274	1013
2011-10-30 00:00:00	35.212	35.358	35.119	35.308	8
2011-10-31 00:00:00	35.35	35.44	34.046	34.065	1121
2011-11-01 00:00:00	34.173	34.703	32.112	33.142	1557
2011-11-02 00:00:00	33.142	34.414	33.085	34.007	1139
2011-11-03 00:00:00	34.007	34.883	33.264	34.379	1847
2011-11-04 00:00:00	34.223	34.7	33.794	34.114	1291
2011-11-06 00:00:00	34.007	34.375	33.99	34.221	26
2011-11-07 00:00:00	34.203	34.977	33.833	34.879	1333
2011-11-08 00:00:00	34.839	35.313	34.48	34.942	1292
2011-11-09 00:00:00	35.103	35.222	33.802	34.095	1453
2011-11-10 00:00:00	33.972	34.318	33.121	33.819	1375
2011-11-11 00:00:00	33.834	34.835	33.678	34.673	1010
2011-11-14 00:00:00	34.804	34.865	33.931	34.209	1027
2011-11-15 00:00:00	34.297	34.804	33.743	34.387	1155
2011-11-16 00:00:00	34.413	34.609	33.524	33.665	1284
2011-11-17 00:00:00	33.754	33.97	31.044	31.717	1600
2011-11-18 00:00:00	31.738	32.592	30.913	32.341	1468
2011-11-20 00:00:00	32.369	32.373	32.007	32.144	14
2011-11-21 00:00:00	32.153	32.257	30.663	31.45	1497
2011-11-22 00:00:00	31.42	33.034	31.167	32.647	1647
2011-11-23 00:00:00	32.646	32.875	31.234	31.782	1494
2011-11-24 00:00:00	31.717	32.222	31.505	31.584	756
2011-11-25 00:00:00	31.694	31.83	30.962	31.108	1040
2011-11-27 00:00:00	31.263	31.789	30.982	31.534	30
2011-11-28 00:00:00	31.542	32.31	31.309	32.064	1015
2011-11-29 00:00:00	32.064	32.182	31.479	31.927	994
2011-11-30 00:00:00	31.942	32.934	31.11	32.71	1227
2011-12-01 00:00:00	32.71	33.423	32.473	32.805	1039
2011-12-02 00:00:00	32.785	33.673	32.328	32.534	1132
2011-12-04 00:00:00	32.583	32.989	32.495	32.853	29
2011-12-05 00:00:00	32.857	32.975	31.864	32.086	1232
2011-12-06 00:00:00	32.081	32.875	31.599	32.579	1143
2011-12-07 00:00:00	32.589	32.785	32.205	32.514	994
2011-12-08 00:00:00	32.576	33.214	31.391	31.66	1162
2011-12-09 00:00:00	31.709	32.325	31.453	32.135	1018
2011-12-12 00:00:00	32.05	32.206	30.875	31.265	1278
2011-12-13 00:00:00	31.249	31.974	30.404	30.719	1281
2011-12-14 00:00:00	30.727	31.013	28.512	29.004	1799
2011-12-15 00:00:00	29.003	29.268	28.097	29.22	1647
2011-12-16 00:00:00	29.327	29.918	29.165	29.623	1307
2011-12-18 00:00:00	29.733	29.767	29.604	29.684	7
2011-12-19 00:00:00	29.685	29.71	28.666	28.694	1336
2011-12-20 00:00:00	28.805	29.597	28.694	29.538	910
2011-12-21 00:00:00	29.583	30.191	29.132	29.25	1210
2011-12-22 00:00:00	29.302	29.683	28.997	29.068	964
2011-12-23 00:00:00	29.227	29.448	29.02	29.056	605
2011-12-26 00:00:00	29.054	29.164	29.001	29.091	14
2011-12-27 00:00:00	29.015	29.159	28.62	28.667	534
2011-12-28 00:00:00	28.69	28.783	26.852	27.026	1073
2011-12-29 00:00:00	26.914	27.845	26.155	27.684	1322
2011-12-30 00:00:00	27.682	28.467	27.278	27.684	1209
2012-01-02 00:00:00	27.943	28.027	27.603	28.01	5
2012-01-03 00:00:00	28.268	29.73	27.995	29.633	899
2012-01-04 00:00:00	29.6	29.738	28.919	29.163	1532
2012-01-05 00:00:00	29.174	29.64	28.712	29.257	1579
2012-01-06 00:00:00	29.227	29.474	28.603	28.689	1323
2012-01-08 00:00:00	28.655	28.959	28.652	28.867	50
2012-01-09 00:00:00	28.871	29.233	28.581	28.984	1463
2012-01-10 00:00:00	28.985	30.324	28.943	29.925	1425
2012-01-11 00:00:00	29.924	30.249	29.553	29.952	1340
2012-01-12 00:00:00	29.949	30.674	29.927	30.181	1469
2012-01-13 00:00:00	30.153	30.248	29.438	29.703	1192
2012-01-16 00:00:00	29.647	30.044	29.474	29.931	722
2012-01-17 00:00:00	29.929	30.577	29.907	30.102	1331
2012-01-18 00:00:00	30.098	30.594	29.756	30.462	1485
2012-01-19 00:00:00	30.461	30.885	30.344	30.589	1388
2012-01-20 00:00:00	30.591	32.165	30.303	32.159	1495
2012-01-23 00:00:00	31.785	32.769	31.785	32.425	1041
2012-01-24 00:00:00	32.404	32.471	31.858	32.121	797
2012-01-25 00:00:00	32.099	33.394	31.534	33.061	1090
2012-01-26 00:00:00	33.063	33.782	32.993	33.384	823
2012-01-27 00:00:00	33.444	33.934	33.26	33.894	1443
2012-01-30 00:00:00	33.843	33.904	33.042	33.459	1167
2012-01-31 00:00:00	33.459	34.104	32.946	33.171	1859
2012-02-01 00:00:00	33.164	33.994	33.075	33.789	1413
2012-02-02 00:00:00	33.877	34.386	33.45	34.248	1315
2012-02-03 00:00:00	34.217	34.393	33.308	33.637	1238
2012-02-05 00:00:00	33.64	33.672	33.579	33.65	4
2012-02-06 00:00:00	33.546	33.848	32.982	33.632	1254
2012-02-07 00:00:00	33.63	34.335	33.149	34.093	1333
2012-02-08 00:00:00	34.094	34.504	33.651	33.914	1132
2012-02-09 00:00:00	33.844	34.424	33.664	33.921	1306
2012-02-10 00:00:00	33.918	34.042	33.157	33.468	1002
2012-02-12 00:00:00	33.614	33.814	33.457	33.78	12
2012-02-13 00:00:00	33.779	34.023	33.445	33.547	1098
2012-02-14 00:00:00	33.547	33.824	33.25	33.544	1315
2012-02-15 00:00:00	33.548	33.953	33.097	33.406	1265
2012-02-16 00:00:00	33.403	33.544	32.639	33.467	1344
2012-02-17 00:00:00	33.454	33.674	33.058	33.272	920
2012-02-19 00:00:00	33.342	33.594	33.32	33.587	31
2012-02-20 00:00:00	33.571	33.664	33.362	33.501	385
2012-02-21 00:00:00	33.5	34.437	33.446	34.255	973
2012-02-22 00:00:00	34.264	34.493	33.898	34.294	991
2012-02-23 00:00:00	34.296	35.604	34.229	35.34	1327
2012-02-24 00:00:00	35.34	35.713	35.188	35.374	1159
2012-02-26 00:00:00	35.383	35.492	35.349	35.423	8
2012-02-27 00:00:00	35.422	35.623	35.053	35.366	978
2012-02-28 00:00:00	35.403	37.204	35.312	36.935	1381
2012-02-29 00:00:00	36.94	37.487	33.74	34.822	1694
2012-03-01 00:00:00	34.863	35.634	34.396	35.441	1411
2012-03-02 00:00:00	35.398	35.464	34.344	34.754	1113
2012-03-04 00:00:00	34.633	34.87	34.623	34.701	124
2012-03-05 00:00:00	34.727	34.894	33.512	34.025	1593
2012-03-06 00:00:00	34.131	34.161	32.459	32.926	1596
2012-03-07 00:00:00	32.837	33.574	32.71	33.398	1429
2012-03-08 00:00:00	33.424	34.144	33.319	33.788	1265
2012-03-09 00:00:00	33.841	34.404	33.114	34.27	1554
2012-03-11 00:00:00	34.26	34.284	34.21	34.275	13
2012-03-12 00:00:00	34.284	34.294	33.346	33.638	1037
